binomial_name,country,continent,group,year_last_seen,threat_NA,action_NA,red_list_category,threat,threathened,action,actioned
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,ISGD,0,RM,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,ISGD,0,EA,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,EPM,0,LWP,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,EPM,0,SM,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,EPM,0,LP,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,EPM,0,RM,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,EPM,0,EA,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,CC,0,LWP,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,CC,0,SM,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,CC,0,LP,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,CC,0,RM,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,CC,0,EA,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,HID,0,LWP,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,HID,0,SM,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,HID,0,LP,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,HID,0,RM,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,HID,0,EA,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,P,0,LWP,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,P,0,SM,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,P,0,LP,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,P,0,RM,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,P,0,EA,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,TS,0,LWP,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,TS,0,SM,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,TS,0,LP,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,TS,0,RM,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,TS,0,EA,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,NSM,0,LWP,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,NSM,0,SM,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,NSM,0,LP,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,NSM,0,RM,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,NSM,0,EA,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,GE,0,LWP,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,GE,0,SM,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,GE,0,LP,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,GE,0,RM,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,NA,1,Extinct,GE,0,EA,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,AA,1,LWP,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,AA,1,SM,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,AA,1,LP,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,AA,1,RM,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,AA,1,EA,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,BRU,0,LWP,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,BRU,0,SM,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,BRU,0,LP,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,BRU,0,RM,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,BRU,0,EA,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,RCD,1,LWP,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,RCD,1,SM,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,RCD,1,LP,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,RCD,1,RM,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,RCD,1,EA,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,ISGD,0,LWP,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,ISGD,0,SM,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,ISGD,0,LP,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,ISGD,0,RM,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,ISGD,0,EA,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,EPM,0,LWP,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,EPM,0,SM,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,EPM,0,LP,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,EPM,0,RM,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,EPM,0,EA,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,CC,0,LWP,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,CC,0,SM,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,CC,0,LP,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,CC,0,RM,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,CC,0,EA,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,HID,0,LWP,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,HID,0,SM,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,HID,0,LP,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,HID,0,RM,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,HID,0,EA,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,P,0,LWP,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,P,0,SM,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,P,0,LP,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,P,0,RM,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,P,0,EA,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,TS,0,LWP,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,TS,0,SM,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,TS,0,LP,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,TS,0,RM,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,TS,0,EA,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,NSM,0,LWP,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,NSM,0,SM,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,NSM,0,LP,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,NSM,0,RM,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,NSM,0,EA,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,GE,0,LWP,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,GE,0,SM,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,GE,0,LP,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,GE,0,RM,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,NA,1,Extinct,GE,0,EA,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,AA,0,LWP,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,AA,0,SM,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,AA,0,LP,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,AA,0,RM,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,AA,0,EA,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,BRU,0,LWP,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,BRU,0,SM,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,BRU,0,LP,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,BRU,0,RM,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,BRU,0,EA,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,RCD,0,LWP,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,RCD,0,SM,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,RCD,0,LP,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,RCD,0,RM,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,RCD,0,EA,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,ISGD,0,LWP,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,ISGD,0,SM,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,ISGD,0,LP,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,ISGD,0,RM,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,ISGD,0,EA,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,EPM,0,LWP,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,EPM,0,SM,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,EPM,0,LP,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,EPM,0,RM,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,EPM,0,EA,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,CC,0,LWP,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,CC,0,SM,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,CC,0,LP,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,CC,0,RM,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,CC,0,EA,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,HID,0,LWP,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,HID,0,SM,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,HID,0,LP,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,HID,0,RM,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,HID,0,EA,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,P,0,LWP,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,P,0,SM,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,P,0,LP,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,P,0,RM,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,P,0,EA,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,TS,0,LWP,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,TS,0,SM,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,TS,0,LP,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,TS,0,RM,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,TS,0,EA,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,NSM,0,LWP,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,NSM,0,SM,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,NSM,0,LP,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,NSM,0,RM,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,NSM,0,EA,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,GE,0,LWP,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,GE,0,SM,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,GE,0,LP,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,GE,0,RM,0
Casearia quinduensis,Colombia,South America,Flowering Plant,"NA",1,1,Extinct,GE,0,EA,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,AA,0,LWP,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,AA,0,SM,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,AA,0,LP,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,AA,0,RM,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,AA,0,EA,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,BRU,0,LWP,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,BRU,0,SM,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,BRU,0,LP,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,BRU,0,RM,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,BRU,0,EA,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,RCD,0,LWP,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,RCD,0,SM,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,RCD,0,LP,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,RCD,0,RM,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,RCD,0,EA,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,ISGD,0,LWP,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,ISGD,0,SM,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,ISGD,0,LP,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,ISGD,0,RM,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,ISGD,0,EA,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,EPM,0,LWP,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,EPM,0,SM,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,EPM,0,LP,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,EPM,0,RM,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,EPM,0,EA,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,CC,0,LWP,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,CC,0,SM,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,CC,0,LP,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,CC,0,RM,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,CC,0,EA,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,HID,0,LWP,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,HID,0,SM,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,HID,0,LP,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,HID,0,RM,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,HID,0,EA,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,P,0,LWP,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,P,0,SM,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,P,0,LP,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,P,0,RM,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,P,0,EA,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,TS,0,LWP,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,TS,0,SM,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,TS,0,LP,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,TS,0,RM,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,TS,0,EA,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,NSM,0,LWP,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,NSM,0,SM,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,NSM,0,LP,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,NSM,0,RM,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,NSM,0,EA,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,GE,0,LWP,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,GE,0,SM,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,GE,0,LP,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,GE,0,RM,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,1,1,Extinct,GE,0,EA,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,AA,0,LWP,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,AA,0,SM,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,AA,0,LP,1
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,AA,0,RM,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,AA,0,EA,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,BRU,0,LWP,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,BRU,0,SM,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,BRU,0,LP,1
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,BRU,0,RM,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,BRU,0,EA,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,RCD,0,LWP,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,RCD,0,SM,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,RCD,0,LP,1
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,RCD,0,RM,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,RCD,0,EA,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,ISGD,0,LWP,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,ISGD,0,SM,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,ISGD,0,LP,1
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,ISGD,0,RM,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,ISGD,0,EA,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,EPM,0,LWP,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,EPM,0,SM,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,EPM,0,LP,1
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,EPM,0,RM,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,EPM,0,EA,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,CC,0,LWP,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,CC,0,SM,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,CC,0,LP,1
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,CC,0,RM,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,CC,0,EA,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,HID,0,LWP,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,HID,0,SM,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,HID,0,LP,1
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,HID,0,RM,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,HID,0,EA,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,P,0,LWP,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,P,0,SM,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,P,0,LP,1
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,P,0,RM,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,P,0,EA,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,TS,0,LWP,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,TS,0,SM,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,TS,0,LP,1
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,TS,0,RM,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,TS,0,EA,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,NSM,0,LWP,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,NSM,0,SM,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,NSM,0,LP,1
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,NSM,0,RM,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,NSM,0,EA,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,GE,0,LWP,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,GE,0,SM,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,GE,0,LP,1
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,GE,0,RM,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,1,NA,Extinct,GE,0,EA,0
